"data","regiosanitariacodi","regiosanitariadescripcio","edatrang","sexecodi","sexedescripcio","resultatcoviddescripcio","numcasos"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","50-59","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","10-19","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6700","Catalunya Central","30-39","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","90+","1","Dona","Sospitós","18"
"2020-06-18T00:00:00.000","6100","Lleida","50-59","0","Home","Positiu PCR","3"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","60-69","1","Dona","Sospitós","48"
"2020-06-18T00:00:00.000","6100","Lleida","40-49","0","Home","Positiu PCR","2"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","90+","1","Dona","Sospitós","15"
"2020-06-18T00:00:00.000","6100","Lleida","60-69","1","Dona","Sospitós","15"
"2020-06-18T00:00:00.000","6400","Girona","40-49","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","40-49","0","Home","Sospitós","49"
"2020-06-18T00:00:00.000","6100","Lleida","10-19","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","0-9","0","Home","Sospitós","1"
"2020-06-18T00:00:00.000","6700","Catalunya Central","60-69","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","40-49","1","Dona","Epidemiològic","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","20-29","0","Home","Positiu per ELISA","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","40-49","0","Home","Sospitós","53"
"2020-06-18T00:00:00.000","6100","Lleida","80-89","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","80-89","1","Dona","Sospitós","7"
"2020-06-18T00:00:00.000","6100","Lleida","0-9","0","Home","Sospitós","7"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","0-9","1","Dona","Sospitós","29"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","10-19","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","50-59","1","Dona","Positiu per ELISA","2"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","50-59","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","10-19","1","Dona","Sospitós","18"
"2020-06-18T00:00:00.000","6100","Lleida","80-89","1","Dona","Positiu PCR","2"
"2020-06-18T00:00:00.000","6400","Girona","40-49","0","Home","Sospitós","18"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","20-29","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","70-79","1","Dona","Sospitós","6"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","60-69","1","Dona","Sospitós","13"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","70-79","0","Home","Positiu PCR","2"
"2020-06-18T00:00:00.000","6700","Catalunya Central","30-39","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","40-49","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","6700","Catalunya Central","60-69","1","Dona","Sospitós","26"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","30-39","0","Home","Sospitós","24"
"2020-06-18T00:00:00.000","6100","Lleida","50-59","1","Dona","Sospitós","20"
"2020-06-18T00:00:00.000","6100","Lleida","20-29","0","Home","Sospitós","15"
"2020-06-18T00:00:00.000","0000","No classificat","20-29","1","Dona","Epidemiològic","1"
"2020-06-18T00:00:00.000","6700","Catalunya Central","50-59","1","Dona","Positiu PCR","3"
"2020-06-18T00:00:00.000","6700","Catalunya Central","0-9","1","Dona","Sospitós","11"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","20-29","1","Dona","Sospitós","51"
"2020-06-18T00:00:00.000","6400","Girona","60-69","0","Home","Positiu per ELISA","1"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","30-39","0","Home","Sospitós","50"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","0-9","0","Home","Sospitós","26"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","40-49","0","Home","Sospitós","55"
"2020-06-18T00:00:00.000","6100","Lleida","10-19","1","Dona","Sospitós","5"
"2020-06-18T00:00:00.000","6700","Catalunya Central","90+","1","Dona","Positiu PCR","2"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","30-39","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","6100","Lleida","30-39","0","Home","Sospitós","11"
"2020-06-18T00:00:00.000","6100","Lleida","70-79","1","Dona","Sospitós","10"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","50-59","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","40-49","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","70-79","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","40-49","1","Dona","Positiu PCR","3"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","60-69","1","Dona","Sospitós","2"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","70-79","0","Home","Sospitós","50"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","30-39","1","Dona","Sospitós","7"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","30-39","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","60-69","1","Dona","Sospitós","77"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","0-9","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","60-69","0","Home","Sospitós","51"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","30-39","0","Home","Positiu per ELISA","3"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","0-9","0","Home","Sospitós","28"
"2020-06-18T00:00:00.000","6400","Girona","0-9","1","Dona","Sospitós","1"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","20-29","1","Dona","Epidemiològic","1"
"2020-06-18T00:00:00.000","6700","Catalunya Central","90+","0","Home","Sospitós","4"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","60-69","0","Home","Sospitós","10"
"2020-06-18T00:00:00.000","6700","Catalunya Central","70-79","0","Home","Sospitós","8"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","20-29","1","Dona","Sospitós","2"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","70-79","0","Home","Sospitós","5"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","20-29","0","Home","Sospitós","2"
"2020-06-18T00:00:00.000","6100","Lleida","20-29","1","Dona","Sospitós","21"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","30-39","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","30-39","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6100","Lleida","50-59","1","Dona","Positiu PCR","3"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","0-9","0","Home","Sospitós","5"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","50-59","0","Home","Sospitós","7"
"2020-06-18T00:00:00.000","6400","Girona","0-9","0","Home","Sospitós","8"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","20-29","1","Dona","Sospitós","66"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","40-49","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6400","Girona","90+","1","Dona","Sospitós","4"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","40-49","1","Dona","Positiu per ELISA","1"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","40-49","1","Dona","Positiu PCR","3"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","20-29","1","Dona","Positiu PCR","4"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","20-29","0","Home","Sospitós","4"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","20-29","1","Dona","Sospitós","38"
"2020-06-18T00:00:00.000","6700","Catalunya Central","20-29","0","Home","Sospitós","8"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","80-89","0","Home","Positiu PCR","1"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","70-79","1","Dona","Sospitós","52"
"2020-06-18T00:00:00.000","6700","Catalunya Central","60-69","1","Dona","Positiu per Test Ràpid","2"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","10-19","1","Dona","Positiu PCR","2"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","30-39","1","Dona","Sospitós","92"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","20-29","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","60-69","1","Dona","Positiu per ELISA","1"
"2020-06-18T00:00:00.000","7802","Metropolità Nord","50-59","1","Dona","Sospitós","70"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","60-69","0","Home","Positiu PCR","3"
"2020-06-18T00:00:00.000","6100","Lleida","0-9","1","Dona","Sospitós","11"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","50-59","0","Home","Sospitós","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","40-49","0","Home","Sospitós","5"
"2020-06-18T00:00:00.000","6300","Terres de l'Ebre","10-19","0","Home","Sospitós","2"
"2020-06-18T00:00:00.000","7803","Barcelona Ciutat","30-39","0","Home","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6400","Girona","50-59","0","Home","Sospitós","23"
"2020-06-18T00:00:00.000","6400","Girona","40-49","1","Dona","Sospitós","23"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","50-59","1","Dona","Positiu PCR","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","50-59","1","Dona","Sospitós","9"
"2020-06-18T00:00:00.000","6400","Girona","20-29","1","Dona","Positiu per Test Ràpid","1"
"2020-06-18T00:00:00.000","6200","Camp de Tarragona","0-9","1","Dona","Sospitós","2"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","10-19","1","Dona","Sospitós","27"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","70-79","0","Home","Positiu per ELISA","1"
"2020-06-18T00:00:00.000","6400","Girona","70-79","0","Home","Sospitós","27"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","30-39","1","Dona","Sospitós","5"
"2020-06-18T00:00:00.000","6100","Lleida","90+","0","Home","Positiu PCR","2"
"2020-06-18T00:00:00.000","7801","Metropolità Sud","20-29","0","Home","Sospitós","24"
"2020-06-18T00:00:00.000","6700","Catalunya Central","30-39","0","Home","Sospitós","18"
"2020-06-18T00:00:00.000","6100","Lleida","20-29","1","Dona","Positiu PCR","2"
"2020-06-18T00:00:00.000","7100","Alt Pirineu i Aran","70-79","0","Home","Sospitós","4"
